latitude,longitude,date,capacity,plantid,type,Category
31.951944,-100.791389,2009-06,69.6,56754,Wind,Wind
43.393,-93.091,2009-06,132,56765,Wind,Wind
35.248006,-118.175356,2009-06,135,56433,Wind,Wind
27.859535,-82.601759,2009-06,208.2,634,Natural Gas,Natural Gas
31.983587,-106.431777,2009-06,86.5,3456,Natural Gas,Natural Gas
29.751645,-94.92312,2009-06,178.5,56806,Natural Gas,Natural Gas
27.859535,-82.601759,2009-06,421.2,634,Natural Gas,Natural Gas
39.3757,-74.9654,2009-06,131.8,5083,Natural Gas,Natural Gas
35.375789,-78.098052,2009-06,198.9,7538,Natural Gas,Natural Gas
30.364818,-81.625967,2009-06,185,666,Natural Gas,Natural Gas
36.6514,-120.5833,2009-07,108,56803,Natural Gas,Natural Gas
45.296797,-93.558447,2009-07,191.3,2039,Natural Gas,Natural Gas
27.9072,-82.4231,2009-07,69.9,7873,Natural Gas,Natural Gas
34.466667,-105.9625,2009-07,100,56945,Wind,Wind
21.3025,-158.101667,2009-07,113,56329,Disillate Fuel Oil,Petroleum
42.451481,-89.878428,2009-07,100.5,56805,Wind,Wind
26.6986,-80.3747,2009-08,527,56407,Natural Gas,Natural Gas
40.9881,-102.8969,2009-08,151.8,57290,Wind,Wind
40.3692,-89.4022,2009-08,100.5,56856,Wind,Wind
31.9925,-101.1167,2009-08,215.5,56979,Wind,Wind
27.7944,-82.4036,2009-08,69.9,645,Natural Gas,Natural Gas
40.8142,-72.9403,2009-08,152.7,56234,Natural Gas,Natural Gas
40.8142,-72.9403,2009-08,196.2,56234,Natural Gas,Natural Gas
26.6986,-80.3747,2009-08,298,56407,Natural Gas,Natural Gas
32.4969,-100.5797,2009-09,197,56984,Wind,Wind
41.675052,-106.011124,2009-09,122.1,57040,Wind,Wind
38.53569,-112.935,2009-09,203.5,57079,Wind,Wind
40.4381,-78.5436,2009-09,75,56651,Wind,Wind
27.9386,-97.4586,2009-09,180,56983,Wind,Wind
45.653745,-120.603414,2009-09,163.3,56485,Wind,Wind
32.581481,-116.914969,2009-10,210,55345,Natural Gas,Natural Gas
41.1508,-88.6233,2009-10,106,57110,Wind,Wind
40.6275,-86.935,2009-10,199.7,57109,Wind,Wind
32.4375,-100.7444,2009-10,75,57303,Wind,Wind
32.581481,-116.914969,2009-10,290.7,55345,Natural Gas,Natural Gas
45.7269,-120.8339,2009-10,262.2,57159,Wind,Wind
47.292437,-97.931692,2009-10,120,57121,Wind,Wind
34.8217,-98.4525,2009-10,99,57108,Wind,Wind
26.6986,-80.3747,2009-11,527,56407,Natural Gas,Natural Gas
40.7178,-87.2631,2009-11,106,56878,Wind,Wind
48.5333,-112.1847,2009-11,103.5,57050,Wind,Wind
26.6986,-80.3747,2009-11,298,56407,Natural Gas,Natural Gas
41.7678,-88.8867,2009-12,217.5,57325,Wind,Wind
41.7619,-76.8553,2009-12,100.5,57044,Wind,Wind
36.333803,-99.480144,2009-12,101.2,57286,Wind,Wind
42.224436,-93.373625,2009-12,150,57469,Wind,Wind
45.899167,-118.591389,2009-12,102.3,58324,Wind,Wind
42.630513,-93.206389,2009-12,199.7,56355,Wind,Wind
47.933621,-101.269189,2009-12,115.5,56607,Wind,Wind
31.085435,-100.67882,2009-12,150,57153,Wind,Wind
43.397778,-92.473611,2009-12,99,56831,Wind,Wind
35.4642,-99.8983,2009-12,98.9,57346,Wind,Wind
43.3456,-95.3233,2009-12,100,57111,Wind,Wind
48.4968,-99.9513,2009-12,149,57097,Wind,Wind
40.583889,-87.3336,2009-12,200,56777,Wind,Wind
45.8131,-120.3475,2009-12,98.9,57152,Wind,Wind
34.3186,-109.1639,2009-12,458.1,8223,Subbituminous Coal,Coal
43.01455,-105.999,2009-12,99,57090,Wind,Wind
38.0878,-80.4925,2010-01,100.5,57151,Wind,Wind
31.8594,-97.3586,2010-01,250,55172,Natural Gas,Natural Gas
28.4822,-81.1678,2010-02,129.8,564,Natural Gas,Natural Gas
28.4822,-81.1678,2010-02,203.2,564,Natural Gas,Natural Gas
31.395,-92.716667,2010-02,703.8,6190,Petroleum Coke,Petroleum
45.51,-120.48,2010-02,98.7,57096,Wind,Wind
42.8492,-87.8336,2010-02,701.3,56068,Subbituminous Coal,Coal
27.819412,-97.419203,2010-03,189.6,3441,Natural Gas,Natural Gas
27.122529,-97.557372,2010-03,201.6,57095,Wind,Wind
40.9969,-88.49,2010-03,300,57094,Wind,Wind
27.6064,-97.3117,2010-03,189.6,4939,Natural Gas,Natural Gas
45.215,-97.9056,2010-04,99,57194,Wind,Wind
31.1803,-96.4866,2010-04,916.8,6180,Lignite,Coal
44.2919,-105.3806,2010-04,116,56596,Subbituminous Coal,Coal
29.309722,-98.3203,2010-05,922.5,7097,Subbituminous Coal,Coal
41.416442,-97.286328,2010-05,71.4,57046,Subbituminous Coal,Coal
39.981389,-94.518056,2010-05,150,57189,Wind,Wind
37.8833,-84.1017,2010-05,98,54,Natural Gas,Natural Gas
33.000669,-85.903278,2010-06,258.4,55411,Natural Gas,Natural Gas
33.000669,-85.903278,2010-06,306,55411,Natural Gas,Natural Gas
32.51947,-93.760125,2010-06,184,56565,Natural Gas,Natural Gas
32.51947,-93.760125,2010-06,256,56565,Natural Gas,Natural Gas
38.2081,-104.5747,2010-07,856.8,470,Subbituminous Coal,Coal
41.1406,-88.53,2010-08,200,57113,Wind,Wind
40.6431,-87.0242,2010-08,102.3,57112,Wind,Wind
45.653745,-120.603414,2010-08,161,56485,Wind,Wind
39.4472,-94.98,2010-08,999,6065,Subbituminous Coal,Coal
43.467057,-111.836381,2010-09,124.5,57211,Wind,Wind
35.6578,-89.3964,2010-09,173.4,7845,Natural Gas,Natural Gas
42.625239,-73.750021,2010-09,179,56259,Natural Gas,Natural Gas
35.6578,-89.3964,2010-09,257.6,7845,Natural Gas,Natural Gas
40.5986,-87.0194,2010-09,103.5,57115,Wind,Wind
35.6644,-89.9489,2010-09,720,56456,Subbituminous Coal,Coal
42.625239,-73.750021,2010-09,295.7,56259,Natural Gas,Natural Gas
42.043611,-106.160278,2010-10,129.5,57299,Wind,Wind
40.6778,-87.0328,2010-10,105.7,57177,Wind,Wind
46.9547,-120.1819,2010-10,90,57188,Wind,Wind
42.9258,-105.7872,2010-10,200,57327,Wind,Wind
47.1356,-120.6872,2010-11,100.7,56858,Wind,Wind
39.3661,-122.27,2010-12,349.4,56532,Natural Gas,Natural Gas
44.5281,-96.6267,2010-12,210,57424,Wind,Wind
43.7036,-95.7131,2010-12,201,57047,Wind,Wind
48.21,-104.391667,2010-12,108.2,56606,Natural Gas,Natural Gas
31.2546,-88.0299,2010-12,170,7063,Natural Gas,Natural Gas
36.276111,-99.490833,2010-12,151.8,57358,Wind,Wind
27.9958,-97.2967,2010-12,200.1,57212,Wind,Wind
35.2689,-107.3828,2010-12,102.4,57357,Wind,Wind
47.1133,-100.7086,2010-12,102.4,57347,Wind,Wind
39.4047,-79.29,2010-12,70,57300,Wind,Wind
35.280278,-97.975556,2010-12,99.2,57590,Wind,Wind
27.576111,-98.905278,2010-12,150,57260,Wind,Wind
35.4642,-99.8983,2010-12,99.2,57346,Wind,Wind
43.6848,-94.8799,2010-12,148.8,57649,Wind,Wind
39.3661,-122.27,2010-12,181.5,56532,Natural Gas,Natural Gas
40.8981,-121.8036,2010-12,101.2,56654,Wind,Wind
35.023889,-118.295278,2011-01,150,57291,Wind,Wind
35.033725,-118.353422,2011-01,150,57282,Wind,Wind
42.8492,-87.8336,2011-01,701.3,56068,Subbituminous Coal,Coal
43.112222,-74.878888,2011-01,74,57287,Wind,Wind
37.151706,-93.38804,2011-01,300,6195,Subbituminous Coal,Coal
41.880278,-98.023889,2011-02,79.9,57262,Wind,Wind
35.023889,-118.295278,2011-02,150,57292,Wind,Wind
31.983587,-106.431777,2011-02,134,3456,Natural Gas,Natural Gas
43.886389,-98.7875,2011-02,150,56608,Wind,Wind
41.599167,-89.456111,2011-02,239.4,57135,Wind,Wind
43.724596,-93.450429,2011-02,201.3,57198,Wind,Wind
38.5847,-85.4117,2011-02,834,6071,Bituminous Coal,Coal
40.9475,-103.783889,2011-03,248.3,57210,Wind,Wind
33.101,-97.9574,2011-03,300,55230,Natural Gas,Natural Gas
33.101,-97.9574,2011-03,170,55230,Natural Gas,Natural Gas
45.651,-120.2598,2011-03,199.2,57333,Wind,Wind
39.7375,-76.306666,2011-03,200,55524,Natural Gas,Natural Gas
45.9215,-120.2355,2011-03,151.2,57320,Wind,Wind
39.7375,-76.306666,2011-03,120,55524,Natural Gas,Natural Gas
31.1803,-96.4866,2011-04,878.6,6180,Lignite,Coal
35.008611,-118.242222,2011-04,168,57294,Wind,Wind
35.008611,-118.242222,2011-04,102,57293,Wind,Wind
46.8731,-119.9703,2011-04,122,3888,Water,Hydro
37.695556,-78.285278,2011-05,145,56807,Natural Gas,Natural Gas
37.695556,-78.285278,2011-05,262,56807,Natural Gas,Natural Gas
26.6986,-80.3747,2011-05,298,56407,Natural Gas,Natural Gas
37.695556,-78.285278,2011-05,152,56807,Natural Gas,Natural Gas
36.430554,-114.902405,2011-05,167.5,7082,Natural Gas,Natural Gas
38.58523,-112.931,2011-05,102,57107,Wind,Wind
26.6986,-80.3747,2011-05,527,56407,Natural Gas,Natural Gas
39.421787,-103.67814,2011-05,252,57315,Wind,Wind
36.430554,-114.902405,2011-05,223.5,7082,Natural Gas,Natural Gas
36.222058,-95.277064,2011-06,176,7757,Natural Gas,Natural Gas
40.580872,-98.312437,2011-06,248,60,Subbituminous Coal,Coal
34.8392,-79.7406,2011-06,191.2,7805,Natural Gas,Natural Gas
33.5239,-101.7392,2011-06,182.7,3482,Natural Gas,Natural Gas
40.590833,-89.046666,2011-06,150,57342,Wind,Wind
36.222058,-95.277064,2011-06,182.8,7757,Natural Gas,Natural Gas
34.8392,-79.7406,2011-06,271.1,7805,Natural Gas,Natural Gas
30.159131,-81.518415,2011-06,190.4,56799,Natural Gas,Natural Gas
41.553227,-72.596867,2011-07,199,56798,Natural Gas,Natural Gas
40.781321,-73.896618,2011-07,200,57664,Natural Gas,Natural Gas
41.025278,-84.779166,2011-07,99,57620,Wind,Wind
35.855556,-98.968333,2011-07,130,57261,Wind,Wind
41.553227,-72.596867,2011-07,295,56798,Natural Gas,Natural Gas
28.2764,-81.533,2011-07,180,7238,Natural Gas,Natural Gas
28.2764,-81.533,2011-07,143.5,7238,Natural Gas,Natural Gas
40.781321,-73.896618,2011-07,250,57664,Natural Gas,Natural Gas
39.0072,-79.8866,2011-08,97.6,57447,Wind,Wind
35.243611,-102.21,2011-09,78.2,57866,Wind,Wind
40.694444,-87.570833,2011-10,150.4,57493,Wind,Wind
43.675,-95.156666,2011-10,205.5,57374,Wind,Wind
35.7133,-80.3767,2011-11,327.3,2720,Natural Gas,Natural Gas
35.325278,-98.071389,2011-11,100.8,57956,Wind,Wind
44.388889,-105.460833,2011-11,483.7,56609,Subbituminous Coal,Coal
30.772575,-102.505808,2011-11,132,57415,Wind,Wind
43.433889,-84.4975,2011-11,102,57421,Wind,Wind
35.7133,-80.3767,2011-11,185.3,2720,Natural Gas,Natural Gas
38.169444,-121.846944,2011-12,102.5,57586,Wind,Wind
41.883333,-92.933333,2011-12,123.4,57500,Wind,Wind
43.563889,-89.148056,2011-12,162,57199,Wind,Wind
37.790833,-121.718055,2011-12,78.2,57700,Wind,Wind
42.159722,-95.439722,2011-12,100,57609,Wind,Wind
42.674722,-112.901944,2011-12,79.2,57766,Wind,Wind
33.8239,-84.4758,2011-12,369,710,Natural Gas,Natural Gas
33.383611,-98.711944,2011-12,198,57520,Wind,Wind
40.46405,-88.021517,2011-12,150.4,57675,Wind,Wind
40.931515,-84.561824,2011-12,302,57449,Wind,Wind
34.910361,-98.5599,2011-12,99.8,57616,Wind,Wind
43.663056,-82.746944,2011-12,90,56659,Wind,Wind
41.1973,-94.7744,2011-12,484.2,57501,Wind,Wind
33.8239,-84.4758,2011-12,276.3,710,Natural Gas,Natural Gas
39.707893,-79.958974,2011-12,807.5,56671,Bituminous Coal,Coal
38.320833,-104.52639,2012-01,100,56998,Natural Gas,Natural Gas
41.377116,-83.161388,2012-01,358.7,55701,Natural Gas,Natural Gas
35.026683,-118.234811,2012-01,150,57835,Wind,Wind
38.116667,-121.821944,2012-01,78.2,57701,Wind,Wind
35.415556,-112.271111,2012-01,99.2,58155,Wind,Wind
37.46,-96.42,2012-01,200,57858,Wind,Wind
41.377116,-83.161388,2012-01,190.4,55701,Natural Gas,Natural Gas
36.035,-98.722222,2012-01,227.5,57332,Wind,Wind
46.524167,-117.821666,2012-02,342.7,57195,Wind,Wind
45.731611,-120.083466,2012-02,265,57526,Wind,Wind
42.568056,-94.658056,2012-02,80,57976,Wind,Wind
35.054167,-118.354722,2012-02,120,57774,Wind,Wind
40.0928,-82.0276,2012-02,280.5,55350,Natural Gas,Natural Gas
44.704444,-71.2925,2012-02,99,58004,Wind,Wind
46.8731,-119.9703,2012-02,122,3888,Water,Hydro
40.0928,-82.0276,2012-02,198.9,55350,Natural Gas,Natural Gas
40.319561,-78.680633,2012-03,75,57991,Wind,Wind
35.008333,-118.241389,2012-03,102,57962,Wind,Wind
28.650278,-96.539722,2012-03,155,56708,Natural Gas,Natural Gas
33.8239,-84.4758,2012-04,276.3,710,Natural Gas,Natural Gas
36.3767,-82.9639,2012-04,423,3405,Natural Gas,Natural Gas
36.3767,-82.9639,2012-04,191.3,3405,Natural Gas,Natural Gas
33.8239,-84.4758,2012-04,369,710,Natural Gas,Natural Gas
38.116415,-121.769031,2012-04,128,7526,Wind,Wind
31.528,-89.3004,2012-05,83.5,2070,Natural Gas,Natural Gas
32.9774,-113.4945,2012-05,90.7,57373,Solar,Solar
41.666944,-89.059722,2012-05,109.5,57964,Wind,Wind
35.529778,-99.814456,2012-05,132,56665,Wind,Wind
35.030855,-118.293188,2012-05,150,57833,Wind,Wind
43.408056,-84.462222,2012-05,110.4,58677,Wind,Wind
28.650278,-96.539722,2012-05,155,56708,Natural Gas,Natural Gas
38.279167,-89.666944,2012-06,883,55856,Bituminous Coal,Coal
37.90133,-100.372,2012-06,131,57663,Wind,Wind
43.904444,-116.819722,2012-06,131.5,57028,Natural Gas,Natural Gas
43.904444,-116.819722,2012-06,187,57028,Natural Gas,Natural Gas
41.215278,-90.120833,2012-06,200,57463,Wind,Wind
31.832132,-94.90064,2012-06,114,55708,Wood Waste Solids,Biofuel
45.706262,-120.079987,2012-07,290,57549,Wind,Wind
45.58555,-120.008249,2012-07,290,57550,Wind,Wind
37.7107,-121.4906,2012-07,167.3,55933,Natural Gas,Natural Gas
36.916389,-82.338055,2012-07,668,56808,Bituminous Coal,Coal
35.135556,-99.003056,2012-08,148.8,58078,Wind,Wind
44.39624,-96.53332,2012-08,170,56610,Natural Gas,Natural Gas
39.104167,-114.492222,2012-08,150,57192,Wind,Wind
35.386038,-101.578572,2012-08,79.6,58363,Wind,Wind
37.81828,-99.7754,2012-08,167.9,57639,Wind,Wind
34.891389,-118.4325,2012-08,151.7,57757,Wind,Wind
44.39624,-96.53332,2012-08,154,56610,Natural Gas,Natural Gas
41.5323,-77.0296,2012-09,69,57744,Wind,Wind
37.518889,-99.446389,2012-09,104,58018,Wind,Wind
26.475278,-97.691111,2012-09,203,57802,Wind,Wind
38.841667,-98.299444,2012-09,201,57678,Wind,Wind
41.554651,-94.685004,2012-09,207.1,57873,Wind,Wind
41.454241,-94.575056,2012-10,110.9,57875,Wind,Wind
37.366509,-98.261077,2012-10,470.4,57787,Wind,Wind
33.8239,-84.4758,2012-10,369,710,Natural Gas,Natural Gas
41.2325,-90.174167,2012-10,81,58111,Wind,Wind
37.851111,-99.838056,2012-10,108,57975,Wind,Wind
33.8239,-84.4758,2012-10,276.3,710,Natural Gas,Natural Gas
38.088056,-121.3875,2012-11,103.9,57978,Natural Gas,Natural Gas
21.610278,-158.040833,2012-11,69,57529,Wind,Wind
35.2375,-102.203056,2012-11,161,57973,Wind,Wind
43.871944,-86.334722,2012-11,100.8,57984,Wind,Wind
35.043411,-118.211835,2012-11,168,57834,Wind,Wind
42.159444,-92.776111,2012-11,105.6,57874,Wind,Wind
39.341389,-103.581111,2012-11,200,58127,Wind,Wind
37.873889,-100.280277,2012-11,165.6,57762,Wind,Wind
39.380975,-103.573236,2012-11,200,58126,Wind,Wind
44.975833,-73.929722,2012-11,215.3,56857,Wind,Wind
38.088056,-121.3875,2012-11,185,57978,Natural Gas,Natural Gas
31.528,-89.3004,2012-11,83.5,2070,Natural Gas,Natural Gas
38.279167,-89.666944,2012-11,883,55856,Bituminous Coal,Coal
37.614473,-100.278666,2012-11,98.9,58137,Wind,Wind
40.888611,-88.997222,2012-11,200,57284,Wind,Wind
35.026759,-118.223333,2012-11,132,57837,Wind,Wind
46.98,-101.554722,2012-12,105,57801,Wind,Wind
35.22,-81.7594,2012-12,909.5,2721,Natural Gas,Natural Gas
43.525278,-83.65,2012-12,120,58351,Wind,Wind
35.373611,-78.089444,2012-12,221,58215,Natural Gas,Natural Gas
46.98,-101.554722,2012-12,105,57800,Wind,Wind
26.33072,-97.5857,2012-12,200,57751,Wind,Wind
35.373611,-78.089444,2012-12,405,58215,Natural Gas,Natural Gas
40.349444,-85.843056,2012-12,200,57862,Wind,Wind
33.649722,-93.811944,2012-12,609,56564,Subbituminous Coal,Coal
47.155833,-117.364444,2012-12,105.3,57530,Wind,Wind
38.137488,-121.855342,2012-12,102.5,57725,Wind,Wind
36.574722,-97.673611,2012-12,235.2,58041,Wind,Wind
43.524429,-111.803921,2012-12,119.7,58106,Wind,Wind
34.938261,-118.334492,2012-12,110,57708,Solar,Solar
34.9349,-118.4612,2012-12,189,57484,Wind,Wind
43.828217,-96.321567,2012-12,200,57644,Wind,Wind
48.820278,-112.103333,2012-12,189,57995,Wind,Wind
29.234722,-100.209167,2012-12,99.8,58000,Wind,Wind
27.488056,-99.005278,2012-12,92,58021,Wind,Wind
35.170547,-81.416648,2012-12,184,57029,Natural Gas,Natural Gas
32.752778,-116.044722,2012-12,265.4,57514,Wind,Wind
35.372359,-98.182731,2012-12,100.8,58203,Wind,Wind
35.629722,-98.024722,2012-12,293.7,57987,Wind,Wind
35.347778,-118.186389,2012-12,162,58154,Wind,Wind
34.292913,-99.367734,2012-12,135.4,58372,Wind,Wind
40.211667,-87.878333,2012-12,217,58008,Wind,Wind
32.9774,-113.4945,2012-12,136,57373,Solar,Solar
26.34892,-97.6668,2012-12,201.6,57752,Wind,Wind
41.420556,-76.049167,2012-12,140.8,57769,Wind,Wind
42.606737,-93.336453,2012-12,99,57844,Wind,Wind
33.205801,-98.365069,2012-12,150,57981,Wind,Wind
40.756944,-102.743055,2012-12,71,57174,Wind,Wind
36.4862,-79.7208,2012-12,327.3,2723,Natural Gas,Natural Gas
39.760556,-78.874722,2012-12,139.4,57998,Wind,Wind
46.8731,-119.9703,2012-12,122,3888,Water,Hydro
33.493056,-98.581944,2012-12,161,57974,Wind,Wind
41.454722,-99.568056,2012-12,79.9,57593,Wind,Wind
43.256944,-84.499722,2012-12,81.6,58020,Wind,Wind
36.4862,-79.7208,2012-12,185.3,2723,Natural Gas,Natural Gas
35.323739,-119.91663,2013-01,86.5,57439,Solar,Solar
34.008709,-117.944864,2013-04,100,57515,Natural Gas,Natural Gas
45.429884,-98.49396,2013-04,82.2,3338,Natural Gas,Natural Gas
28.4698,-80.7644,2013-04,500,609,Natural Gas,Natural Gas
35.405556,-120.068611,2013-04,129.8,57695,Solar,Solar
28.4698,-80.7644,2013-04,265,609,Natural Gas,Natural Gas
38.016944,-121.765,2013-05,207,57267,Natural Gas,Natural Gas
31.8047,-106.5472,2013-05,131.8,2444,Natural Gas,Natural Gas
31.474378,-96.957149,2013-05,1008,56611,Subbituminous Coal,Coal
33.934167,-116.571388,2013-05,100,57482,Natural Gas,Natural Gas
34.008709,-117.944864,2013-05,100,57515,Natural Gas,Natural Gas
33.5239,-101.7392,2013-05,182.7,3482,Natural Gas,Natural Gas
33.764741,-118.09913,2013-06,108.2,400,Natural Gas,Natural Gas
35.405556,-120.068611,2013-06,151.2,57695,Solar,Solar
33.910556,-118.425,2013-07,70.7,57901,Natural Gas,Natural Gas
33.910556,-118.425,2013-07,198,57901,Natural Gas,Natural Gas
37.425,-121.9319,2013-08,126.1,55748,Natural Gas,Natural Gas
33.910556,-118.425,2013-08,198,57901,Natural Gas,Natural Gas
32.974554,-102.743607,2013-08,166.1,56326,Natural Gas,Natural Gas
33.910556,-118.425,2013-08,70.7,57901,Natural Gas,Natural Gas
37.63466,-122.13381,2013-08,200,56467,Natural Gas,Natural Gas
37.63466,-122.13381,2013-08,255,56467,Natural Gas,Natural Gas
40.048889,-96.952222,2013-10,74.8,58594,Wind,Wind
35.323739,-119.91663,2013-10,70,57439,Solar,Solar
32.753333,-115.726389,2013-10,147.4,58467,Solar,Solar
32.922294,-112.95594,2013-10,140,56812,Solar,Solar
46.8731,-119.9703,2013-10,122,3888,Water,Hydro
34.283056,-77.985278,2013-11,221,58697,Natural Gas,Natural Gas
32.671099,-115.587265,2013-11,101,56917,Solar,Solar
32.663289,-115.658284,2013-11,128.9,57490,Solar,Solar
37.799722,-79.9947,2013-11,82.4,50900,Wood Waste Solids,Biofuel
34.283056,-77.985278,2013-11,288,58697,Natural Gas,Natural Gas
44.471944,-71.175278,2013-11,75,58054,Wood Waste Solids,Biofuel
33.665,-114.998055,2013-11,125,57394,Solar,Solar
43.526944,-83.566944,2013-11,100.3,58587,Wind,Wind
42.767614,-78.415843,2013-11,94.4,58088,Wind,Wind
35.556111,-115.468611,2013-12,133.4,57073,Solar,Solar
37.620833,-101.076111,2013-12,249.8,58474,Wind,Wind
31.383333,-98.466667,2013-12,150,58321,Wind,Wind
35.580833,-115.4825,2013-12,133.4,57075,Solar,Solar
43.757778,-83.297778,2013-12,74.8,58580,Wind,Wind
35.533056,-115.4525,2013-12,126,57074,Solar,Solar
29.7675,-82.396388,2013-12,116.1,57241,Wood Waste Solids,Biofuel
35.065,-118.39,2014-01,90,58395,Wind,Wind
35.06,-118.2,2014-01,138,58394,Wind,Wind
35.405556,-120.068611,2014-01,102.1,57695,Solar,Solar
43.757778,-83.297778,2014-02,74.8,58719,Wind,Wind
32.9774,-113.4945,2014-02,121,57373,Solar,Solar
33.665,-114.998055,2014-03,125,57394,Solar,Solar
26.7653,-80.0525,2014-04,265,619,Natural Gas,Natural Gas
26.7653,-80.0525,2014-04,500,619,Natural Gas,Natural Gas
29.6225,-95.0458,2014-05,79.6,10298,Natural Gas,Natural Gas
41.951667,-98.076667,2014-05,206.5,58322,Wind,Wind
40.331667,-111.754167,2014-05,185.4,56237,Natural Gas,Natural Gas
40.331667,-111.754167,2014-05,284.4,56237,Natural Gas,Natural Gas
29.713414,-95.134508,2014-06,180,55464,Natural Gas,Natural Gas
46.8731,-119.9703,2014-06,122,3888,Water,Hydro
29.7189,-95.2319,2014-06,208.8,55299,Natural Gas,Natural Gas
35.4275,-101.253056,2014-07,218,58242,Wind,Wind
31.055833,-97.317222,2014-07,232,58001,Natural Gas,Natural Gas
35.276944,-102.682778,2014-07,161,58774,Wind,Wind
31.055833,-97.317222,2014-07,339.2,58001,Natural Gas,Natural Gas
33.582573,-96.617893,2014-08,232,58005,Natural Gas,Natural Gas
33.582573,-96.617893,2014-08,339.2,58005,Natural Gas,Natural Gas
32.654722,-88.762222,2014-08,369,57037,Natural Gas,Natural Gas
46.8669,-100.8836,2014-08,88,2790,Natural Gas,Natural Gas
30.558,-98.3721,2014-08,204,4937,Natural Gas,Natural Gas
32.654722,-88.762222,2014-08,235.5,57037,Natural Gas,Natural Gas
30.558,-98.3721,2014-08,185.3,4937,Natural Gas,Natural Gas
39.353333,-103.474167,2014-08,200.6,59083,Wind,Wind
34.780278,-118.42444,2014-08,253,57378,Solar,Solar
35.653889,-100.538611,2014-08,288.6,58765,Wind,Wind
42.334722,-94.170833,2014-08,251,58884,Wind,Wind
39.8414,-75.2214,2014-10,225.3,56963,Natural Gas,Natural Gas
41.323889,-99.323056,2014-10,73.1,58981,Wind,Wind
39.8414,-75.2214,2014-10,304,56963,Natural Gas,Natural Gas
35.405556,-120.068611,2014-10,112.5,57695,Solar,Solar
35.442778,-101.372778,2014-11,181.7,58720,Wind,Wind
46.926423,-98.499713,2014-11,106.2,56786,Natural Gas,Natural Gas
34.446111,-97.269722,2014-11,150,58938,Wind,Wind
35.405556,-120.068611,2014-11,90.3,57695,Solar,Solar
43.610278,-83.485556,2014-12,111,58830,Wind,Wind
36.243889,-101.001389,2014-12,249.9,59475,Wind,Wind
40.066667,-85.013333,2014-12,200,58416,Wind,Wind
29.9472,-90.1458,2014-12,260.1,1403,Natural Gas,Natural Gas
35.978889,-98.710278,2014-12,199,59284,Wind,Wind
36.1225,-98.992222,2014-12,199,59311,Wind,Wind
46.421111,-118.026944,2014-12,266.8,58571,Wind,Wind
27.184652,-97.59818,2014-12,188,57927,Wind,Wind
